"Date","BRANTNER DITCH_0200809","RIVERSIDE CANAL_0100503","BIG THOMPSON DITCH & MANUFACTURING CO._0400503","S. BOULDER CANON DITCH_0600593","HARMONY DITCH 1_6400511"
2005-05-07,20.30,262.00,0.00,6.80,59.00
2005-05-08,20.30,232.00,0.00,6.70,57.00
2005-05-09,47.70,177.00,0.00,6.60,50.00
2005-05-10,52.70,165.00,0.00,8.30,40.00
2005-05-11,52.70,360.00,0.00,11.60,46.00
2005-05-12,45.60,404.00,0.00,10.90,153.18
2005-05-13,42.60,575.00,0.00,10.40,124.00
2005-05-14,42.60,595.00,0.00,10.50,149.00
2005-05-15,42.60,574.00,0.00,10.40,156.00
2005-05-16,42.60,491.00,0.00,11.00,139.00
2005-05-17,42.60,193.00,0.00,11.40,104.00
2005-05-18,42.60,199.00,0.00,11.30,89.00
2005-05-19,42.60,183.00,0.00,10.80,104.40
2005-05-20,56.20,47.00,0.00,10.90,64.00
2005-05-21,84.80,0.00,0.00,10.10,52.00
2005-05-22,87.70,0.00,13.00,7.50,42.70
2005-05-23,88.60,10.00,23.00,9.10,36.10
2005-05-24,91.20,225.00,20.00,10.70,31.50
2005-05-25,89.70,235.00,20.00,7.10,33.10
2005-05-26,85.60,211.00,18.00,10.60,47.60
2005-05-27,84.10,202.00,20.00,15.70,86.20
2005-05-28,81.50,172.00,20.00,14.90,120.67
2005-05-29,81.10,64.00,20.00,14.70,159.00
2005-05-30,64.90,0.00,20.00,14.50,176.00
2005-05-31,50.30,85.00,19.00,14.50,180.00
2005-06-01,49.90,175.00,19.00,14.50,216.00
2005-06-02,49.20,212.00,19.00,13.90,315.00
2005-06-03,37.70,220.50,9.30,13.70,157.55
2005-06-04,6.80,289.00,0.00,12.40,113.00
2005-06-05,6.70,247.00,0.00,12.40,187.00
2005-06-06,6.40,184.50,0.00,10.60,130.83
2005-06-07,15.20,175.00,0.00,7.20,2.74
2005-06-08,29.40,169.00,0.00,6.60,82.70
2005-06-09,39.90,130.00,0.00,5.90,199.00
2005-06-10,22.90,115.00,0.00,5.60,199.00
2005-06-11,15.00,155.50,0.00,5.60,136.00
2005-06-12,15.70,133.00,0.00,5.60,148.00
2005-06-13,30.70,112.50,0.00,5.50,89.20
2005-06-14,31.90,19.00,0.00,5.10,176.00
2005-06-15,31.50,2.00,0.00,4.90,154.00
2005-06-16,31.40,10.00,3.60,4.90,179.00
2005-06-17,31.20,68.50,6.20,4.90,144.00
2005-06-18,31.20,85.00,10.00,4.80,137.00
2005-06-19,31.10,97.00,12.00,4.30,149.00
2005-06-20,40.10,105.00,12.00,8.60,152.00
2005-06-21,70.30,109.00,12.00,10.40,138.00
2005-06-22,73.10,102.00,12.00,9.80,101.00
2005-06-23,72.30,127.50,12.00,12.70,103.00
2005-06-24,72.80,97.50,12.00,15.20,132.00
2005-06-25,79.10,227.00,12.00,15.30,117.00
2005-06-26,92.00,262.00,13.00,14.20,65.20
2005-06-27,92.00,333.00,12.00,13.10,119.00
2005-06-28,90.70,303.00,12.00,11.60,163.00
2005-06-29,90.20,294.00,16.00,11.60,145.00
2005-06-30,89.40,156.00,19.00,11.20,119.00
2005-07-01,89.10,0.00,19.00,10.60,110.00
2005-07-02,98.10,0.00,19.00,6.20,113.00
2005-07-03,104.20,0.00,19.00,0.00,110.00
2005-07-04,80.30,0.00,22.00,0.00,108.00
2005-07-05,56.30,0.00,23.00,0.00,116.00
2005-07-06,56.30,0.00,23.00,0.00,145.00
2005-07-07,55.60,0.00,23.00,0.00,155.00
2005-07-08,46.00,0.00,23.00,0.00,137.00
2005-07-09,39.10,0.00,23.00,0.00,123.00
2005-07-10,38.70,0.00,23.00,0.00,116.00
2005-07-11,38.70,0.00,23.00,0.00,149.00
2005-07-12,38.70,0.00,23.00,0.00,151.00
2005-07-13,38.70,0.00,23.00,0.00,124.00
2005-07-14,38.70,0.00,23.00,0.00,102.00
2005-07-15,38.10,0.00,23.00,0.00,91.90
2005-07-16,38.10,0.00,24.00,0.00,83.50
2005-07-17,37.50,0.00,23.00,0.00,79.60
2005-07-18,37.50,0.00,23.00,0.00,70.20
2005-07-19,37.50,0.00,22.00,0.00,66.00
2005-07-20,36.60,0.00,23.00,0.00,60.20
2005-07-21,35.80,0.00,23.00,0.00,56.20
2005-07-22,35.10,0.00,23.00,0.00,54.90
2005-07-23,34.50,0.00,23.00,0.00,54.60
2005-07-24,33.90,0.00,23.00,0.00,57.50
2005-07-25,32.70,0.00,23.00,0.00,61.70
2005-07-26,70.20,0.00,19.00,0.00,72.60
2005-07-27,85.30,0.00,18.00,0.00,80.40
2005-07-28,89.90,0.00,18.00,0.00,77.60
2005-07-29,49.10,0.00,18.00,0.00,77.90
2005-07-30,35.90,0.00,18.00,0.00,78.70
2005-07-31,38.00,0.00,18.00,0.00,80.20
2005-08-01,39.70,0.00,18.00,0.00,78.00
2005-08-02,39.40,0.00,18.00,0.00,66.00
2005-08-03,40.00,0.00,18.00,0.00,60.00
2005-08-04,42.10,0.00,18.00,0.00,57.00
2005-08-05,39.80,70.00,18.00,0.00,55.00
2005-08-06,94.00,410.00,18.00,0.00,53.00
2005-08-07,94.90,0.00,18.00,0.00,52.00
2005-08-08,54.10,0.00,18.00,0.00,53.00
2005-08-09,41.30,0.00,18.00,0.00,56.00
2005-08-10,40.60,0.00,18.00,0.00,56.00
2005-08-11,40.00,0.00,18.00,0.00,70.00
2005-08-12,43.10,0.00,18.00,0.00,57.00
2005-08-13,52.70,0.00,18.00,0.00,65.00
2005-08-14,52.70,0.00,18.00,0.00,111.00
2005-08-15,52.00,0.00,18.00,0.00,155.00
2005-08-16,52.70,0.00,18.00,0.00,191.00
2005-08-17,52.70,0.00,18.00,0.00,157.00
2005-08-18,52.00,0.00,18.00,0.00,117.00
2005-08-19,52.40,0.00,18.00,0.00,110.00
2005-08-20,52.70,0.00,18.00,0.00,104.00
2005-08-21,52.70,0.00,18.00,0.00,97.00
2005-08-22,53.10,0.00,17.00,0.00,81.00
2005-08-23,53.80,0.00,17.00,0.00,82.00
2005-08-24,54.10,0.00,17.00,0.00,95.00
2005-08-25,53.40,0.00,17.00,0.00,92.00
2005-08-26,53.10,0.00,17.00,0.00,89.00
2005-08-27,53.10,0.00,16.00,0.00,66.00
2005-08-28,52.40,0.00,16.00,0.00,74.00
2005-08-29,46.40,0.00,16.00,0.00,81.00
2005-08-30,40.00,0.00,16.00,0.00,73.00
2005-08-31,40.00,0.00,16.00,0.00,66.00
2005-09-01,39.70,0.00,15.00,0.00,31.50
2005-09-02,39.40,0.00,15.00,0.00,28.90
2005-09-03,39.40,0.00,15.00,0.00,34.60
2005-09-04,39.20,0.00,13.00,0.00,37.10
2005-09-05,39.40,0.00,12.00,0.00,46.20
2005-09-06,39.40,0.00,12.00,0.00,63.20
2005-09-07,39.40,0.00,13.80,0.00,60.60
2005-09-08,38.10,0.00,16.00,0.00,75.80
2005-09-09,38.10,0.00,15.20,0.00,56.50
2005-09-10,38.40,0.00,14.00,0.00,36.20
2005-09-11,38.10,0.00,14.00,0.00,41.00
2005-09-12,38.40,0.00,14.00,0.00,47.30
2005-09-13,38.70,0.00,14.00,0.00,25.00
2005-09-14,38.40,0.00,14.00,0.00,20.30
2005-09-15,37.20,0.00,14.00,0.00,25.00
2005-09-16,37.00,0.00,14.00,0.00,32.30
2005-09-17,36.90,0.00,14.00,0.00,34.60
2005-09-18,36.90,0.00,14.00,0.00,45.00
2005-09-19,36.60,0.00,13.00,0.00,39.00
2005-09-20,36.30,0.00,14.00,0.00,50.50
2005-09-21,36.30,0.00,15.00,0.00,51.00
2005-09-22,36.30,0.00,15.00,0.00,45.00
2005-09-23,35.80,0.00,14.00,0.00,53.50
2005-09-24,35.70,0.00,14.00,0.00,52.70
2005-09-25,35.90,0.00,14.40,0.00,52.70
2005-09-26,35.70,0.00,12.60,0.00,37.00
2005-09-27,35.70,122.00,12.00,0.00,0.00
2005-09-28,35.70,149.00,12.00,0.00,46.70
2005-09-29,35.70,146.00,12.00,0.00,43.10
2005-09-30,35.70,163.00,12.00,0.00,37.40
2005-10-01,35.70,177.00,5.00,0.00,102.00
2005-10-02,35.70,166.00,0.00,0.00,102.00
2005-10-03,35.70,166.00,0.00,0.00,109.00
2005-10-04,35.70,153.00,0.00,0.00,102.00
2005-10-05,35.60,153.00,0.00,0.00,103.00
2005-10-06,35.10,149.00,0.00,0.00,103.00
2005-10-07,35.50,145.00,0.00,0.00,99.80
2005-10-08,36.00,130.00,0.00,0.00,100.00
2005-10-09,35.80,143.00,0.00,0.00,99.60
2005-10-10,13.40,170.00,0.00,0.00,142.00
2005-10-11,13.50,393.00,0.00,0.00,191.00
2005-10-12,6.40,419.00,0.00,0.00,161.00
2005-10-13,6.00,400.00,0.00,0.00,143.00
2005-10-14,6.00,391.00,0.00,0.00,170.00
2005-10-15,6.00,389.00,0.00,0.00,225.00
2005-10-16,28.80,395.00,0.00,0.00,192.00
2005-10-17,32.70,389.00,0.00,0.00,178.00
2005-10-18,33.00,339.00,0.00,0.00,153.00
2005-10-19,33.30,258.00,0.00,0.00,141.00
2005-10-20,32.80,264.00,0.00,0.00,132.00
2005-10-21,32.80,272.00,0.00,0.00,128.00
2005-10-22,32.80,283.00,0.00,0.00,122.00
2005-10-23,33.30,241.00,0.00,0.00,117.00
2005-10-24,33.30,257.00,0.00,0.00,117.00
2005-10-25,33.00,247.00,0.00,0.00,114.00
2005-10-26,33.30,245.00,0.00,0.00,110.00
2005-10-27,33.90,248.00,0.00,0.00,110.00
2005-10-28,35.00,372.00,0.00,0.00,109.00
2005-10-29,34.10,462.00,0.00,0.00,111.00
2005-10-30,33.00,472.00,0.00,0.00,112.00
2005-10-31,30.40,494.00,0.00,0.00,82.40
2005-11-01,29.20,489.00,0.00,0.00,83.00
2005-11-02,29.00,445.00,0.00,0.00,162.00
2005-11-03,28.90,406.00,0.00,0.00,207.00
2005-11-04,28.80,400.00,0.00,0.00,236.00
2005-11-05,24.20,368.00,0.00,0.00,244.00
2005-11-06,0.00,289.00,0.00,0.00,245.00
2005-11-07,0.00,295.00,0.00,0.00,241.00
2005-11-08,0.00,292.00,0.00,0.00,239.00
2005-11-09,0.00,285.00,0.00,0.00,237.00
2005-11-10,0.00,292.00,0.00,0.00,239.00
2005-11-11,0.00,304.00,0.00,0.00,240.00
2005-11-12,0.00,307.00,0.00,0.00,246.00
2005-11-13,0.00,299.00,0.00,0.00,243.00
2005-11-14,0.00,292.00,0.00,0.00,240.00
2005-11-15,0.00,280.00,0.00,0.00,236.00
2005-11-16,0.00,289.00,0.00,0.00,232.00
2005-11-17,0.00,298.00,0.00,0.00,236.00
2005-11-18,0.00,294.00,0.00,0.00,231.00
2005-11-19,0.00,292.00,0.00,0.00,225.00
2005-11-20,0.00,285.00,0.00,0.00,220.00
2005-11-21,0.00,282.00,0.00,0.00,217.00
2005-11-22,0.00,279.00,0.00,0.00,214.00
2005-11-23,0.00,276.00,0.00,0.00,213.00
2005-11-24,0.00,276.00,0.00,0.00,208.00
2005-11-25,0.00,276.00,0.00,0.00,201.00
2005-11-26,0.00,280.00,0.00,0.00,194.00
2005-11-27,0.00,285.00,0.00,0.00,184.00
2005-11-28,0.00,231.00,0.00,0.00,167.00
2005-11-29,0.00,29.00,0.00,0.00,120.00
2005-11-30,0.00,32.00,0.00,0.00,67.20
2005-12-01,0.00,26.00,0.00,0.00,29.20
2005-12-02,0.00,124.00,0.00,0.00,28.70
2005-12-03,0.00,253.00,0.00,0.00,16.90
2005-12-04,0.00,253.00,0.00,0.00,6.65
2005-12-05,0.00,254.00,0.00,0.00,12.90
2005-12-06,0.00,250.00,0.00,0.00,31.80
2005-12-07,0.00,187.00,0.00,0.00,30.80
2005-12-08,0.00,62.00,0.00,0.00,30.20
2005-12-09,0.00,8.00,0.00,0.00,30.20
2005-12-10,0.00,134.00,0.00,0.00,22.20
2005-12-11,0.00,183.00,0.00,0.00,4.30
2005-12-12,0.00,213.00,0.00,0.00,3.50
2005-12-13,0.00,204.00,0.00,0.00,39.70
2005-12-14,0.00,188.00,0.00,0.00,49.70
2005-12-15,0.00,168.00,0.00,0.00,38.40
2005-12-16,0.00,236.00,0.00,0.00,13.50
2005-12-17,0.00,180.00,0.00,0.00,9.38
2005-12-18,0.00,138.00,0.00,0.00,9.38
2005-12-19,0.00,116.00,0.00,0.00,9.88
2005-12-20,0.00,133.00,0.00,0.00,9.95
2005-12-21,0.00,130.00,0.00,0.00,9.96
2005-12-22,0.00,134.00,0.00,0.00,9.09
2005-12-23,0.00,240.00,0.00,0.00,9.25
2005-12-24,0.00,243.00,0.00,0.00,10.50
2005-12-25,0.00,234.00,0.00,0.00,12.10
2005-12-26,0.00,226.00,0.00,0.00,11.70
2005-12-27,0.00,224.00,0.00,0.00,6.50
2005-12-28,0.00,225.00,0.00,0.00,0.00
2005-12-29,0.00,225.00,0.00,0.00,0.00
2005-12-30,0.00,214.00,0.00,0.00,0.00
2005-12-31,0.00,208.00,0.00,0.00,0.00
2006-01-01,0.00,205.00,0.00,0.00,0.00
2006-01-02,0.00,201.00,0.00,0.00,0.00
2006-01-03,0.00,138.00,0.00,0.00,16.60
2006-01-04,0.00,0.00,0.00,0.00,25.60
2006-01-05,0.00,0.00,0.00,0.00,24.20
2006-01-06,0.00,0.00,0.00,0.00,30.80
2006-01-07,0.00,0.00,0.00,0.00,32.70
2006-01-08,0.00,0.00,0.00,0.00,28.10
2006-01-09,0.00,0.00,0.00,0.00,26.40
2006-01-10,0.00,0.00,0.00,0.00,30.40
2006-01-11,0.00,0.00,0.00,0.00,34.70
2006-01-12,0.00,0.00,0.00,0.00,36.00
2006-01-13,0.00,0.00,0.00,0.00,46.80
2006-01-14,0.00,0.00,0.00,0.00,47.50
2006-01-15,0.00,0.00,0.00,0.00,40.30
2006-01-16,0.00,0.00,0.00,0.00,31.00
2006-01-17,0.00,167.00,0.00,0.00,27.00
2006-01-18,0.00,213.00,0.00,0.00,23.80
2006-01-19,0.00,223.00,0.00,0.00,21.50
2006-01-20,0.00,232.00,0.00,0.00,23.60
2006-01-21,0.00,240.00,0.00,0.00,25.40
2006-01-22,0.00,220.00,0.00,0.00,22.60
2006-01-23,0.00,220.00,0.00,0.00,26.80
2006-01-24,0.00,217.00,0.00,0.00,28.90
2006-01-25,0.00,204.00,0.00,0.00,25.80
2006-01-26,0.00,192.00,0.00,0.00,25.30
2006-01-27,0.00,190.00,0.00,0.00,23.10
2006-01-28,0.00,191.00,0.00,0.00,21.60
2006-01-29,0.00,186.00,0.00,0.00,19.40
2006-01-30,0.00,183.00,0.00,0.00,25.10
2006-01-31,0.00,181.00,0.00,0.00,25.30
2006-02-01,0.00,189.00,0.00,0.00,21.80
2006-02-02,0.00,186.00,0.00,0.00,24.00
2006-02-03,0.00,189.00,0.00,0.00,23.20
2006-02-04,0.00,185.00,0.00,0.00,22.10
2006-02-05,0.00,186.00,0.00,0.00,23.10
2006-02-06,0.00,183.00,0.00,0.00,22.70
2006-02-07,0.00,191.00,0.00,0.00,22.30
2006-02-08,0.00,193.00,0.00,0.00,20.10
2006-02-09,0.00,196.00,0.00,0.00,18.60
2006-02-10,0.00,201.00,0.00,0.00,17.50
2006-02-11,0.00,188.00,0.00,0.00,10.20
2006-02-12,0.00,189.00,0.00,0.00,10.80
2006-02-13,0.00,188.00,0.00,0.00,13.20
2006-02-14,0.00,191.00,0.00,0.00,17.30
2006-02-15,0.00,196.00,0.00,0.00,18.80
2006-02-16,0.00,220.00,0.00,0.00,19.80
2006-02-17,0.00,281.00,0.00,0.00,7.22
2006-02-18,0.00,80.80,0.00,0.00,0.00
2006-02-19,0.00,97.40,0.00,0.00,0.00
2006-02-20,0.00,92.90,0.00,0.00,0.00
2006-02-21,0.00,321.00,0.00,0.00,0.00
2006-02-22,0.00,249.00,0.00,0.00,0.00
2006-02-23,0.00,210.00,0.00,0.00,37.80
2006-02-24,0.00,228.00,0.00,0.00,84.10
2006-02-25,0.00,236.00,0.00,0.00,90.00
2006-02-26,0.00,271.00,0.00,0.00,102.00
2006-02-27,0.00,280.00,0.00,0.00,130.00
2006-02-28,0.00,246.00,0.00,0.00,154.00
2006-03-01,0.00,0.00,0.00,0.00,134.00
2006-03-02,0.00,0.00,0.00,0.00,119.00
2006-03-03,0.00,0.00,0.00,0.00,106.00
2006-03-04,0.00,0.00,0.00,0.00,123.00
2006-03-05,0.00,0.00,0.00,0.00,141.00
2006-03-06,0.00,0.00,0.00,0.00,147.00
2006-03-07,0.00,0.00,0.00,0.00,63.30
2006-03-08,0.00,0.00,0.00,0.00,17.00
2006-03-09,0.00,0.00,0.00,0.00,12.30
2006-03-10,0.00,0.00,0.00,0.00,23.10
2006-03-11,0.00,0.00,0.00,0.00,22.60
2006-03-12,0.00,0.00,0.00,0.00,17.70
2006-03-13,0.00,0.00,0.00,0.00,21.60
2006-03-14,0.00,0.00,0.00,0.00,21.00
2006-03-15,0.00,0.00,0.00,0.00,21.20
2006-03-16,0.00,0.00,0.00,0.00,63.00
2006-03-17,0.00,0.00,0.00,0.00,53.20
2006-03-18,0.00,0.00,0.00,0.00,39.10
2006-03-19,0.00,0.00,0.00,0.00,41.90
2006-03-20,0.00,0.00,0.00,0.00,48.50
2006-03-21,0.00,0.00,0.00,0.00,25.60
2006-03-22,0.00,0.00,0.00,0.00,16.20
2006-03-23,0.00,0.00,0.00,0.00,26.40
2006-03-24,0.00,0.00,0.00,0.00,24.40
2006-03-25,0.00,0.00,0.00,0.00,19.40
2006-03-26,0.00,0.00,0.00,0.00,133.00
2006-03-27,0.00,0.00,0.00,0.00,163.00
2006-03-28,0.00,0.00,0.00,0.00,134.00
2006-03-29,0.00,0.00,0.00,0.00,122.00
2006-03-30,15.00,0.00,0.00,0.00,127.00
2006-03-31,55.50,0.00,0.00,0.00,105.00
2006-04-01,66.40,95.00,0.00,0.00,3.28
2006-04-02,65.50,93.00,0.00,0.00,23.80
2006-04-03,65.60,104.00,0.00,0.00,60.60
2006-04-04,65.40,131.00,0.00,0.00,65.90
2006-04-05,65.60,136.00,0.00,0.00,54.40
2006-04-06,49.50,98.00,0.00,0.00,53.90
2006-04-07,46.50,117.00,0.00,0.00,53.60
2006-04-08,46.50,117.00,0.00,0.00,49.50
2006-04-09,45.90,113.00,0.00,0.00,47.80
2006-04-10,45.90,34.90,0.00,0.00,45.20
2006-04-11,45.90,5.04,0.00,0.00,37.50
2006-04-12,45.90,0.00,0.00,0.00,58.90
2006-04-13,45.90,0.00,0.00,0.00,73.40
2006-04-14,42.20,0.00,0.00,0.00,65.20
2006-04-15,39.40,0.00,0.00,0.00,38.40
2006-04-16,39.00,0.00,0.00,0.00,29.50
2006-04-17,38.70,0.00,0.00,0.00,26.70
2006-04-18,38.70,0.00,0.00,0.00,23.60
2006-04-19,38.70,0.00,0.00,0.00,26.10
2006-04-20,39.20,0.00,0.00,0.00,70.50
2006-04-21,40.10,0.00,0.00,0.00,97.00
2006-04-22,40.00,0.00,0.00,0.00,79.90
2006-04-23,39.80,0.00,0.00,0.00,69.70
2006-04-24,40.00,0.00,0.00,0.00,58.90
2006-04-25,40.00,0.00,0.00,0.00,51.60
2006-04-26,40.00,0.00,0.00,0.00,39.20
2006-04-27,40.00,0.00,0.00,0.00,40.80
2006-04-28,40.60,0.00,0.00,0.00,40.80
2006-04-29,40.60,0.00,0.00,0.00,46.30
2006-04-30,41.30,0.00,0.00,0.00,57.40
2006-05-01,42.60,0.00,0.00,0.00,49.40
2006-05-02,43.20,0.00,0.00,0.00,43.90
2006-05-03,44.20,0.00,0.00,0.00,51.90
2006-05-04,45.20,0.00,0.00,0.00,46.50
2006-05-05,44.50,0.00,0.00,0.00,39.20
2006-05-06,43.90,0.00,0.00,0.00,37.70
2006-05-07,43.90,0.00,0.00,0.00,33.90
2006-05-08,43.20,0.00,0.00,0.00,30.20
2006-05-09,43.20,0.00,0.00,0.00,28.30
2006-05-10,43.20,0.00,0.00,0.00,26.60
2006-05-11,43.20,0.00,0.00,0.00,28.40
2006-05-12,43.20,0.00,0.00,0.00,28.50
2006-05-13,42.60,0.00,0.00,0.00,24.80
2006-05-14,42.60,0.00,0.00,5.00,22.50
2006-05-15,43.20,0.00,9.30,6.82,22.10
2006-05-16,43.90,0.00,16.00,6.82,22.10
2006-05-17,43.90,0.00,18.00,12.40,20.70
2006-05-18,44.20,0.00,20.00,20.90,22.10
2006-05-19,44.80,0.00,19.00,20.10,21.00
2006-05-20,45.90,0.00,21.00,19.90,17.30
2006-05-21,45.90,0.00,25.00,21.10,15.90
2006-05-22,45.20,0.00,28.00,24.90,15.30
2006-05-23,66.70,0.00,28.00,21.50,15.60
2006-05-24,59.70,0.00,27.00,16.40,14.70
2006-05-25,65.90,0.00,27.00,23.40,15.10
2006-05-26,68.00,0.00,22.00,24.30,16.70
2006-05-27,56.30,0.00,20.00,25.90,20.10
2006-05-28,56.30,0.00,20.00,24.00,23.40
2006-05-29,56.30,0.00,20.00,20.10,27.20
2006-05-30,56.30,0.00,20.00,23.40,28.60
2006-05-31,55.20,0.00,20.00,27.90,30.30
2006-06-01,54.80,0.00,20.20,28.00,31.20
2006-06-02,53.80,0.00,20.50,27.00,27.50
2006-06-03,53.40,0.00,20.00,27.00,22.20
2006-06-04,51.90,0.00,20.00,26.00,23.00
2006-06-05,50.70,0.00,20.00,26.00,22.90
2006-06-06,50.40,0.00,20.00,27.00,19.40
2006-06-07,51.30,0.00,20.00,26.00,18.00
2006-06-08,64.10,0.00,20.00,26.00,16.30
2006-06-09,64.80,0.00,20.00,26.00,13.10
2006-06-10,64.30,0.00,20.00,21.70,12.70
2006-06-11,65.00,0.00,20.00,20.30,13.00
2006-06-12,73.80,0.00,19.00,21.60,13.70
2006-06-13,57.90,0.00,19.00,19.80,17.40
2006-06-14,48.60,0.00,21.00,18.90,18.60
2006-06-15,48.60,0.00,22.00,18.00,21.00
2006-06-16,48.40,0.00,22.00,19.60,22.20
2006-06-17,46.20,0.00,18.00,16.90,15.20
2006-06-18,45.90,0.00,16.00,8.80,11.40
2006-06-19,45.90,0.00,16.00,0.48,10.20
2006-06-20,45.90,0.00,16.00,0.00,13.60
2006-06-21,45.90,0.00,16.00,0.00,33.00
2006-06-22,45.90,0.00,16.00,0.00,49.40
2006-06-23,51.60,0.00,15.00,0.00,54.40
2006-06-24,52.00,0.00,15.00,0.00,57.00
2006-06-25,51.30,0.00,15.00,0.00,58.00
2006-06-26,51.30,0.00,15.00,0.00,54.00
2006-06-27,51.30,0.00,14.00,0.00,50.20
2006-06-28,51.30,0.00,14.00,0.00,30.60
2006-06-29,51.30,0.00,18.00,0.00,19.00
2006-06-30,52.00,0.00,20.00,0.00,13.80
2006-07-01,52.70,10.50,19.00,0.00,13.22
2006-07-02,52.00,13.60,19.00,0.00,12.44
2006-07-03,52.70,9.00,19.00,0.00,30.61
2006-07-04,44.40,3.50,19.00,0.00,47.88
2006-07-05,75.50,10.60,16.00,0.00,44.60
2006-07-06,81.30,6.70,14.00,0.00,40.03
2006-07-07,64.20,2.90,14.00,0.00,32.64
2006-07-08,81.50,2.10,14.00,0.00,30.15
2006-07-09,45.80,2.00,14.00,0.00,27.73
2006-07-10,74.20,6.00,11.00,0.00,27.39
2006-07-11,86.70,31.30,10.00,0.00,22.61
2006-07-12,85.90,120.67,10.00,0.00,19.58
2006-07-13,87.70,100.27,10.00,0.00,17.56
2006-07-14,86.90,2.60,10.00,0.00,29.29
2006-07-15,84.90,3.10,10.00,0.00,70.70
2006-07-16,56.90,3.70,10.00,0.00,50.98
2006-07-17,36.30,2.90,10.00,0.00,30.06
2006-07-18,36.30,3.30,11.00,0.00,20.01
2006-07-19,35.70,4.40,11.00,0.00,16.86
2006-07-20,35.70,2.20,11.00,0.00,16.11
2006-07-21,35.70,0.00,12.00,0.00,17.40
2006-07-22,35.70,4.50,13.00,0.00,16.70
2006-07-23,32.80,4.30,13.00,0.00,17.70
2006-07-24,32.70,1.50,17.00,0.00,19.30
2006-07-25,32.70,3.90,20.00,0.00,16.60
2006-07-26,40.20,4.20,20.00,0.00,15.30
2006-07-27,44.20,2.70,20.00,0.00,16.10
2006-07-28,44.50,4.40,20.00,0.00,15.50
2006-07-29,44.20,2.70,20.00,0.00,18.50
2006-07-30,44.90,2.90,16.00,0.00,20.10
2006-07-31,39.50,2.70,14.00,0.00,19.80
2006-08-01,36.70,0.00,11.00,0.00,17.12
2006-08-02,69.40,0.00,9.70,0.00,19.46
2006-08-03,46.40,0.00,9.70,0.00,21.37
2006-08-04,46.50,0.00,9.70,0.00,22.69
2006-08-05,45.90,0.00,9.70,0.00,20.90
2006-08-06,40.30,0.00,9.70,0.00,20.00
2006-08-07,39.40,0.00,9.70,0.00,18.65
2006-08-08,45.90,0.00,9.70,0.00,16.78
2006-08-09,52.70,0.00,9.70,0.00,28.13
2006-08-10,52.70,0.00,9.70,0.00,34.37
2006-08-11,42.50,0.00,15.00,0.00,29.61
2006-08-12,37.50,0.00,19.00,0.00,33.28
2006-08-13,25.90,0.00,19.00,0.00,37.46
2006-08-14,68.40,0.00,18.00,0.00,35.32
2006-08-15,92.90,0.00,17.00,0.00,30.42
2006-08-16,90.30,0.00,14.00,0.00,31.43
2006-08-17,90.30,0.00,13.00,0.00,32.27
2006-08-18,91.60,0.00,13.00,0.00,27.27
2006-08-19,92.40,0.00,11.00,0.00,29.11
2006-08-20,83.80,0.00,10.00,0.00,29.63
2006-08-21,81.20,0.00,10.00,0.00,27.33
2006-08-22,82.60,0.00,9.80,0.00,23.43
2006-08-23,83.20,0.00,9.70,0.00,16.99
2006-08-24,83.50,0.00,9.30,0.00,14.59
2006-08-25,83.50,0.00,11.00,0.00,17.12
2006-08-26,83.50,0.00,12.00,0.00,20.48
2006-08-27,83.50,0.00,12.00,0.00,31.56
2006-08-28,83.50,0.00,8.10,0.00,43.75
2006-08-29,83.50,0.00,7.30,0.00,45.06
2006-08-30,83.50,0.00,7.30,0.00,36.80
2006-08-31,83.10,0.00,7.30,0.00,31.05
2006-09-01,82.80,0.00,7.30,0.00,16.08
2006-09-02,86.00,0.00,7.30,0.00,24.07
2006-09-03,85.60,0.00,7.30,0.00,29.19
2006-09-04,85.80,0.00,7.30,0.00,27.44
2006-09-05,85.50,0.00,7.30,0.00,25.25
2006-09-06,43.90,0.00,7.20,0.00,24.05
2006-09-07,41.90,0.00,7.20,0.00,24.39
2006-09-08,41.90,0.00,7.20,0.00,28.59
2006-09-09,42.60,0.00,7.20,0.00,36.19
2006-09-10,41.90,0.00,7.20,0.00,40.68
2006-09-11,41.90,0.00,7.00,0.00,37.51
2006-09-12,41.90,0.00,6.90,0.00,33.02
2006-09-13,41.90,0.00,6.80,0.00,31.78
2006-09-14,41.90,0.00,6.80,0.00,31.29
2006-09-15,41.90,0.00,6.60,0.00,42.85
2006-09-16,41.90,0.00,6.60,0.00,37.34
2006-09-17,45.60,0.00,6.60,0.00,39.28
2006-09-18,59.20,0.00,6.60,0.00,38.65
2006-09-19,59.20,0.00,6.80,0.00,31.60
2006-09-20,59.20,0.00,6.80,0.00,25.81
2006-09-21,59.20,0.00,6.80,0.00,29.10
2006-09-22,59.20,0.00,6.80,0.00,39.34
2006-09-23,58.40,0.00,6.80,0.00,48.46
2006-09-24,57.40,0.00,6.60,0.00,69.23
2006-09-25,57.20,0.00,6.60,0.00,69.12
2006-09-26,57.10,0.00,6.60,0.00,64.47
2006-09-27,57.10,23.00,6.60,0.00,67.57
2006-09-28,56.30,53.00,6.60,0.00,61.05
2006-09-29,57.00,60.00,6.60,0.00,57.70
2006-09-30,58.40,67.00,6.60,0.00,60.61
2006-10-01,59.90,67.72,5.90,0.00,117.59
2006-10-02,64.40,67.16,3.10,0.00,102.62
