WDID,Structure_Name,Structure Name AKAs,CIU_Code,Structure_Type,Water_Source,GNIS_ID,Stream_Mile,Associated Case Numbers,Associated Permits,Associated Meters,Contacts,User Assocation,POR Start,POR End,Div,WD,County,Designated Basin,Management District,Q10,Q40,Q160,Section,Township,Range,PM,Distance E/W,Direction E/W,Distance N/S,Direction N/S,UTM x,UTM y,Latitude,Longitude,Modified,More_Information
0301192,BOXELDER TO LAKE CNL,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,BOXELDER CREEK,00180469,,,,,"LAKE CANAL RESERVOIR CO (GREEN, JUSIN & RODNEY NELSON)",,7/20/1973,9/7/1973,1,3,LARIMER,,,,,,,,,,,,,,,,,,4/3/2012 8:23,https://dnrweb.state.co.us/CDSS/Structures/Details/0301192
0301199,TAWARA DITCH 1,,Active Structure with contemporary diversion records (A),DITCH,BOXELDER CREEK,00180469,8.35,"01CW0070, 94CW0122",,,"TAWARA, VICTOR",,12/9/2010,2/10/2013,1,3,LARIMER,,,NE,NE,SW,27,8.0 N,68.0 W,S,2597,W,2009,S,500723.8,4497674,40.629902,-104.99144,8/23/1995 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301199
0301204,DAVIS DITCH 1,,Active structure but diversion records are not maintained (U),DITCH,FISH CREEK,00170123,5.07,W7231,,,NO INFORMATION,,,,1,3,LARIMER,,,NW,NW,NE,26,12.0 N,72.0 W,S,,,,,463926.5,4537349.4,40.986522,-105.42884,2/21/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301204
0301205,DAVIS DITCH 2,,Active structure but diversion records are not maintained (U),DITCH,FISH CREEK,00170123,4.75,W7231,,,NO INFORMATION,,,,1,3,LARIMER,,,SW,NE,NE,26,12.0 N,72.0 W,S,,,,,464336.2,4537140.4,40.984657,-105.423958,2/21/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301205
0301206,WEAVER DITCH NO 1,,Active structure but diversion records are not maintained (U),DITCH,DALE CREEK,00201741,9.9,W7231,,,NO INFORMATION,,,,1,3,LARIMER,,,NE,SW,SW,23,12.0 N,72.0 W,S,,,,,463308.4,4537676,40.989436,-105.436207,2/25/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301206
0301207,WEAVER DITCH NO 2,,Active structure but diversion records are not maintained (U),DITCH,DALE CREEK,00201741,9.9,W7231,,,NO INFORMATION,,,,1,3,LARIMER,,,SE,SE,SE,22,12.0 N,72.0 W,S,274,E,620,S,462915.3,4537658,40.991165,-105.44088,2/25/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301207
0301208,WEAVER DITCH NO 3,,Active structure but diversion records are not maintained (U),DITCH,DALE CREEK,00201741,9.9,W7231,,,NO INFORMATION,,,,1,3,LARIMER,,,NE,SE,SE,22,12.0 N,72.0 W,S,279,E,747,S,462913.6,4537696.5,40.991512,-105.440903,3/3/1989 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301208
0301209,NORTH FK CA LA P DITCH 1,,Active Structure with contemporary diversion records (A),DITCH,NORTH FORK CACHE LA POUDRE RIVER,00177209,42.95,W7707,,,"COLORADO DIVISION OF PARKS & WILDLIFE (WATSON, BOB)",,5/20/2010,6/26/2017,1,3,LARIMER,,,SW,NE,SE,27,11.0 N,73.0 W,S,,,,,452703.2,4526684,40.889875,-105.561443,3/3/2011 8:48,https://dnrweb.state.co.us/CDSS/Structures/Details/0301209
0301210,SHEEP CREEK DITCH 8,,Active structure but diversion records are not maintained (U),DITCH,SHEEP CREEK,00170090,0.41,W7705,,,"COLORADO DIVISION OF PARKS & WILDLIFE (WATSON, BOB)",,,,1,3,LARIMER,,,SE,NW,SW,27,11.0 N,73.0 W,S,,,,,451711.2,4526692,40.88989,-105.573218,2/21/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301210
0301211,SHEEP CREEK DITCH 7,,Active structure but diversion records are not maintained (U),DITCH,SHEEP CREEK,00170090,0.41,W7704,,,"COLORADO DIVISION OF PARKS & WILDLIFE (WATSON, BOB)",,,,1,3,LARIMER,,,NW,NE,SW,27,11.0 N,73.0 W,S,,,,,451914.6,4526886.5,40.891654,-105.570819,2/21/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301211
0301212,SHEEP CREEK DITCH 9,,Active structure but diversion records are not maintained (U),DITCH,SHEEP CREEK,00170090,0.07,W7706,,,"COLORADO DIVISION OF PARKS & WILDLIFE (WATSON, BOB)",,,,1,3,LARIMER,,,SW,SE,NE,27,11.0 N,73.0 W,S,,,,,452709.8,4527072.5,40.893375,-105.561394,2/21/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301212
0301213,SHEEP CREEK DITCH 4,,Active structure but diversion records are not maintained (U),DITCH,SHEEP CREEK,00170090,2.21,W7701,,,"COLORADO DIVISION OF PARKS & WILDLIFE (WATSON, BOB)",,,,1,3,LARIMER,,,NE,SW,SW,21,11.0 N,73.0 W,S,,,,,450122.7,4528084.5,40.902338,-105.592186,2/21/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301213
0301214,SHEEP CREEK DITCH 5,,Active structure but diversion records are not maintained (U),DITCH,SHEEP CREEK,00170090,1.12,W7702,,,"COLORADO DIVISION OF PARKS & WILDLIFE (WATSON, BOB)",,,,1,3,LARIMER,,,NE,SW,SW,22,11.0 N,73.0 W,S,,,,,451748.9,4528068,40.902287,-105.572878,2/21/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301214
0301215,SHEEP CREEK DITCH 6,,Active structure but diversion records are not maintained (U),DITCH,SHEEP CREEK,00170090,1.53,W7703,,,"COLORADO DIVISION OF PARKS & WILDLIFE (WATSON, BOB)",,,,1,3,LARIMER,,,SW,SW,NW,22,11.0 N,73.0 W,S,,,,,451569.7,4528662.6,40.907632,-105.575052,2/21/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301215
0301216,GEORGE CREEK DITCH 1,,Active Structure with contemporary diversion records (A),DITCH,NORTH FORK CACHE LA POUDRE RIVER,00177209,42.75,W7708,,,NO INFORMATION,,5/20/2010,6/26/2017,1,3,LARIMER,,,,,,22,11.0 N,73.0 W,S,,,,,452254,4528548.6,40.906646,-105.566918,3/3/2011 8:48,https://dnrweb.state.co.us/CDSS/Structures/Details/0301216
0301217,SHEEP CREEK DITCH 3,,Active structure but diversion records are not maintained (U),DITCH,SHEEP CREEK,00170090,1.48,W7700,,,"COLORADO DIVISION OF PARKS & WILDLIFE (WATSON, BOB)",,,,1,3,LARIMER,,,NE,NE,SE,21,11.0 N,73.0 W,S,,,,,451363.5,4528468.6,40.905872,-105.577485,2/21/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301217
0301218,SHEEP CREEK DITCH 2,,Active Structure with contemporary diversion records (A),DITCH,SHEEP CREEK,00170090,1.48,W7699,,,"COLORADO DIVISION OF PARKS & WILDLIFE (WATSON, BOB)",,5/20/2010,6/28/2017,1,3,LARIMER,,,NE,NE,SE,21,11.0 N,73.0 W,S,,,,,451363.5,4528468.6,40.905872,-105.577485,3/3/2011 8:49,https://dnrweb.state.co.us/CDSS/Structures/Details/0301218
0301219,BUCKHORN DITCH,,Active structure but diversion records are not maintained (U),DITCH,SHEEP CREEK,00170090,5.18,W8359,,,NO INFORMATION,,,,1,3,LARIMER,,,,SW,NW,18,11.0 N,73.0 W,S,,,,,447052.3,4530481.5,40.923737,-105.628843,3/3/1989 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301219
0301220,MCGREVA DITCH,,Active structure but diversion records are not maintained (U),DITCH,SHEEP CREEK,00170090,5.32,W8359,,,NO INFORMATION,,,,1,3,LARIMER,,,,NW,NW,18,11.0 N,73.0 W,S,,,,,447047.6,4530774.5,40.926376,-105.628924,3/3/1989 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301220
0301221,SHEEP CREEK DITCH 1,,Active Structure with contemporary diversion records (A),DITCH,SHEEP CREEK,00170090,3.82,W7698,,,"COLORADO DIVISION OF PARKS & WILDLIFE (WATSON, BOB)",,6/7/2005,7/1/2017,1,3,LARIMER,,,SE,NE,SW,17,11.0 N,73.0 W,S,,,,,449004.8,4529932.5,40.918915,-105.60561,3/3/2011 8:49,https://dnrweb.state.co.us/CDSS/Structures/Details/0301221
0301222,PARKER TRAIL CREEK D 4,,Active structure but diversion records are not maintained (U),DITCH,TRAIL CREEK,00170162,1.81,W5414,,,NO INFORMATION,,,,1,3,LARIMER,,,SW,NE,NW,20,11.0 N,72.0 W,S,,,,,458193.3,4529405.7,40.914691,-105.496458,3/19/1997 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301222
0301223,PARKER TRAIL CREEK D 5,,Active structure but diversion records are not maintained (U),DITCH,TRAIL CREEK,00170162,2.46,W5414,,,NO INFORMATION,,,,1,3,LARIMER,,,SE,SW,SE,18,11.0 N,72.0 W,S,,,,,457240.9,4529796.2,40.91816,-105.507794,3/19/1997 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301223
0301224,PARKER TRAIL CREEK D 3,,Active structure but diversion records are not maintained (U),DITCH,TRAIL CREEK,00170162,2.89,W5414,,,NO INFORMATION,,,,1,3,LARIMER,,,SW,SE,NE,18,11.0 N,72.0 W,S,,,,,457437.7,4530625.3,40.925639,-105.505514,3/19/1997 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301224
0301225,PARKER TRAIL CREEK D 2,,Active structure but diversion records are not maintained (U),DITCH,TRAIL CREEK,00170162,2.89,W5414,,,NO INFORMATION,,,,1,3,LARIMER,,,SW,SE,NE,18,11.0 N,72.0 W,S,,,,,457437.7,4530625.3,40.925639,-105.505514,3/19/1997 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301225
0301226,PARKER TRAIL CREEK D 1,,Active structure but diversion records are not maintained (U),DITCH,TRAIL CREEK,00170162,3.2,W5414,,,NO INFORMATION,,,,1,3,LARIMER,,,SE,NW,NE,18,11.0 N,72.0 W,S,,,,,457266.9,4530997.3,40.928981,-105.507568,3/19/1997 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301226
0301227,GOODWIN DITCH 1,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,60.27,W7323,,,NO INFORMATION,,,,1,3,LARIMER,,,SE,SW,NE,18,11.0 N,69.0 W,S,,,,,486649.1,4530124.5,40.922126,-105.158561,2/21/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301227
0301228,PAINTED POST DITCH,,Active structure but diversion records are not maintained (U),DITCH,NORTH FORK CACHE LA POUDRE RIVER,00177209,51.98,W8304,,,NO INFORMATION,,,,1,3,LARIMER,,,SW,SE,SE,10,10.0 N,74.0 W,S,1105,E,553,S,443412.7,4521268,40.842403,-105.671227,3/3/1989 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301228
0301229,MAXWELL DITCH 1,,Active structure but diversion records are not maintained (U),DITCH,NORTH LONE PINE CREEK,00170256,5.56,W8100,,,NO INFORMATION,,,,1,3,LARIMER,,,SW,SE,NE,24,10.0 N,73.0 W,S,,,,,456046.7,4518796.8,40.819013,-105.521198,2/21/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301229
0301230,MAXWELL DITCH 4,,Active structure but diversion records are not maintained (U),DITCH,NORTH LONE PINE CREEK,00170256,4.64,W8100,,,NO INFORMATION,,,,1,3,LARIMER,,,SW,SW,SE,19,10.0 N,72.0 W,S,,,,,457187,4518075.8,40.812579,-105.507627,2/21/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301230
0301231,MAXWELL DITCH 3,,Active structure but diversion records are not maintained (U),DITCH,NORTH LONE PINE CREEK,00170256,4.64,W8100,,,NO INFORMATION,,,,1,3,LARIMER,,,SW,SW,SE,19,10.0 N,72.0 W,S,,,,,457187,4518075.8,40.812579,-105.507627,2/21/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301231
0301232,MAXWELL DITCH 2,,Active structure but diversion records are not maintained (U),DITCH,NORTH LONE PINE CREEK,00170256,4.9,W8100,,,NO INFORMATION,,,,1,3,LARIMER,,,NW,SE,SW,19,10.0 N,72.0 W,S,,,,,456831.5,4518257.3,40.814195,-105.511855,2/21/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301232
0301233,MID FK RABBIT CR D 2,,Active Structure with contemporary diversion records (A),DITCH,RABBIT CREEK,00170195,6.17,W7697,,,NO INFORMATION,,4/10/2001,6/28/2016,1,3,LARIMER,,,SW,NW,NE,21,10.0 N,71.0 W,S,2528,E,1188,N,470170.8,4519322,40.826283,-105.353745,3/26/2010 11:51,https://dnrweb.state.co.us/CDSS/Structures/Details/0301233
0301234,MID FK RABBIT CR D 1,,Active Structure with contemporary diversion records (A),DITCH,RABBIT CREEK,00170195,6.17,W7696,,,NO INFORMATION,,4/10/2001,6/11/2013,1,3,LARIMER,,,SW,NE,NW,21,10.0 N,71.0 W,S,3372,E,1349,N,469912.7,4519279,40.82589,-105.356804,3/26/2010 11:51,https://dnrweb.state.co.us/CDSS/Structures/Details/0301234
0301235,ALDRICH DITCH,,Active structure but diversion records are not maintained (U),DITCH,STONEWALL CREEK,00170143,0.79,W8726,,,NO INFORMATION,,,,1,3,LARIMER,,,NE,NW,NE,29,10.0 N,70.0 W,S,1469,E,138,N,478689.9,4517982.5,40.814484,-105.25267,3/3/1989 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301235
0301236,HOLTZINGER DITCH,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,60.15,81CW0273,,,NO INFORMATION,,,,1,3,LARIMER,,,NW,NW,NE,9,10.0 N,68.0 W,S,,,,,499323,4522586,40.854325,-105.008032,3/3/1989 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301236
0301237,GRUBBS DITCH,,Active structure but diversion records are not maintained (U),DITCH,MANHATTAN CREEK,00177136,3.71,85CW0058,,,NO INFORMATION,,,,1,3,LARIMER,,,SW,NW,NW,21,9.0 N,73.0 W,S,,,,,450328,4509313.5,40.73326,-105.588253,3/27/1989 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301237
0301240,PIRNIE DRAINAGE SYSTEM,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,52.81,W8387,,,"FAGAN, SANDRA; NO INFORMATION",,,,1,3,LARIMER,,,SE,SE,NE,23,9.0 N,69.0 W,S,,,,,493349,4509243,40.734097,-105.078767,3/3/1989 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301240
0301242,WIEDEMAN DITCH,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,53.14,W7185,,,NO INFORMATION,,,,1,3,LARIMER,,,,,SW,12,9.0 N,69.0 W,S,,,,,493982.9,4511940.5,40.758403,-105.071286,3/27/1989 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301242
0301252,TUCKER MASON DR DITCH 2,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,45.16,,,,NO INFORMATION,,,,1,3,LARIMER,,,,,SE,14,9.0 N,68.0 W,S,,,,,502799.3,4510359.9,40.744181,-104.966843,2/24/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301252
0301253,MCELRATH DIVERSION 14,,Active structure but diversion records are not maintained (U),DITCH,SOUTH LONE PINE CREEK,00170255,2.46,W7151,,,NO INFORMATION,,,,1,3,LARIMER,,,NE,SW,SE,26,8.0 N,72.0 W,S,1390,E,1290,S,463842.2,4497592.5,40.63028,-105.427536,2/21/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301253
0301254,MCELRATH DIVERSION 17,,Active structure but diversion records are not maintained (U),DITCH,SOUTH LONE PINE CREEK,00170255,2.46,W7151,,,NO INFORMATION,,,,1,3,LARIMER,,,SW,NE,NW,26,8.0 N,72.0 W,S,3700,E,700,N,463135.9,4498617,40.639477,-105.435951,2/21/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301254
0301255,MCELRATH DIVERSION 15,,Active structure but diversion records are not maintained (U),DITCH,SOUTH LONE PINE CREEK,00170255,2.46,W7151,,,NO INFORMATION,,,,1,3,LARIMER,,,NW,NE,NW,26,8.0 N,72.0 W,S,3580,E,40,N,463171.9,4498817,40.641281,-105.435532,2/21/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301255
0301257,STOVE PRAIRIE CREEK DIV,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,,,,,NO INFORMATION,,,,1,3,LARIMER,,,,,,,,,,,,,,,,,,3/29/2008 11:05,https://dnrweb.state.co.us/CDSS/Structures/Details/0301257
0301258,MCELRATH DIVRSION 23,,Active structure but diversion records are not maintained (U),DITCH,SOUTH LONE PINE CREEK,00170255,,,,,NO INFORMATION,,,,1,3,LARIMER,,,,,,,,,,,,,,,,,,5/4/2007 12:42,https://dnrweb.state.co.us/CDSS/Structures/Details/0301258
0301259,SAW MILL GULCH CREEK,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,71.17,W6432,,,NO INFORMATION,,,,1,3,LARIMER,,,SE,NW,SE,20,8.0 N,71.0 W,S,1390,E,1690,S,468908.2,4499288,40.64576,-105.367722,8/13/1997 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301259
0301260,MCCROMICK DITCH POND,,Active structure but diversion records are not maintained (U),DITCH,LONG GULCH CREEK,00177403,1.75,"82CW0344, W8335",,,NO INFORMATION,,,,1,3,LARIMER,,,NW,SW,SW,36,8.0 N,70.0 W,S,,,,,483993.9,4495936.8,40.614097,-105.189219,8/13/1997 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301260
0301262,YEAGER DITCH,,Non-existent structure with no contemporary or historical record (N),DITCH,CACHE LA POUDRE RIVER,00205018,52.16,"CA0320, CA1035, CA1789, CA4359",,,NO INFORMATION,,,,1,3,LARIMER,,,,,SE,24,8.0 N,70.0 W,S,,,,,485094.3,4499246.8,40.643937,-105.176289,2/24/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301262
0301263,GAIL DITCH,GAIL DITCH & EVANS POND,Active structure but diversion records are not maintained (U),DITCH,DRY CREEK,00171274,4.63,"83CW0111, W8306",,,NO INFORMATION,,,,1,3,LARIMER,,,NE,NE,SW,35,8.0 N,69.0 W,S,2265,W,2635,S,492608.1,4496350,40.619843,-105.087387,3/5/2002 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301263
0301264,MITCHELL DRAIN,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,46.97,W1707,,,"LARIMER & WELD IRRIGATION CO (JOHNSTON, BILL)",,,,1,3,LARIMER,,,SE,SW,SE,34,8.0 N,69.0 W,S,1817,E,521,S,491357.2,4495722,40.614174,-105.102173,9/30/2005 14:33,https://dnrweb.state.co.us/CDSS/Structures/Details/0301264
0301275,WOOD SUMP 1,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,47.06,W1734,,,"WOOD, ROBERT L.",,,,1,3,LARIMER,,,SW,NW,SW,12,8.0 N,69.0 W,S,,,,,493875,4502404,40.672491,-105.072471,8/21/2001 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301275
0301280,LAKE CANAL DRAIN TILE 1,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,41.6,W1725,,,"LAKE CANAL RESERVOIR CO (GREEN, JUSIN & RODNEY NELSON)",,,,1,3,LARIMER,,,SE,NW,SW,35,8.0 N,68.0 W,S,1140,W,1490,S,501859.6,4495900,40.613922,-104.97802,4/8/2003 8:31,https://dnrweb.state.co.us/CDSS/Structures/Details/0301280
0301281,LAKE CANAL DRAIN TILE 2,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,41.6,W1725,,,"LAKE CANAL RESERVOIR CO (GREEN, JUSIN & RODNEY NELSON)",,,,1,3,LARIMER,,,NE,SE,NE,34,8.0 N,68.0 W,S,140,E,1870,N,501473.1,4496479,40.619137,-104.982582,4/8/2003 8:33,https://dnrweb.state.co.us/CDSS/Structures/Details/0301281
0301282,LAKE CANAL DRAIN TILE 3,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,41.6,W1725,,,"LAKE CANAL RESERVOIR CO (GREEN, JUSIN & RODNEY NELSON)",,,,1,3,LARIMER,,,NE,SE,NE,34,8.0 N,68.0 W,S,200,E,1700,N,501455.2,4496531.5,40.62151,-104.982796,4/8/2003 8:34,https://dnrweb.state.co.us/CDSS/Structures/Details/0301282
0301283,LAKE CANAL DRAIN TILE 4,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,41.61,W1725,,,"LAKE CANAL RESERVOIR CO (GREEN, JUSIN & RODNEY NELSON)",,,,1,3,LARIMER,,,SW,NE,NE,34,8.0 N,68.0 W,S,830,E,1100,N,501264.3,4496717.5,40.621284,-104.985054,4/8/2003 8:34,https://dnrweb.state.co.us/CDSS/Structures/Details/0301283
0301287,GEIER DITCH,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,45.16,81CW0013,,,"GEIER, GREGORY",,,,1,3,LARIMER,,,NW,NW,SE,3,8.0 N,68.0 W,S,2630,E,2640,S,500789,4504298,40.689576,-104.990662,3/27/1989 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301287
0301289,BEAVER FALLS PIPELINE,,Active structure but diversion records are not maintained (U),DITCH,BEAVER CREEK,00170100,5.67,W9445,,,NO INFORMATION,,,,1,3,LARIMER,,,NW,SE,NE,18,7.0 N,73.0 W,S,720,E,1280,N,447911.1,4492004.5,40.579086,-105.61544,3/3/1989 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301289
0301291,MOORE POND PL,,Active structure but diversion records are not maintained (U),DITCH,SPRING CREEK,00177376,4.91,"82CW0158, 83CW0212",,,NO INFORMATION,,,,1,3,LARIMER,,,NE,SW,SE,22,7.0 N,69.0 W,S,,,,,491290,4489429,40.555578,-105.102877,2/21/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301291
0301292,HOFFMAN MILL RACE,,Non-existent structure with no contemporary or historical record (N),DITCH,CACHE LA POUDRE RIVER,00205018,43.53,CA1705,,,THE HOFFAMN MILLINC COMPANY,,,,1,3,LARIMER,,,,,SE,12,7.0 N,69.0 W,S,,,,,494700.1,4492698.7,40.585063,-105.062627,9/16/1999 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301292
0301296,CARTER-COTTON MILL RACE,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,45.83,"84CW0204, CA0320",,,NO INFORMATION,,,,1,3,LARIMER,,,,,SW,2,7.0 N,69.0 W,S,,,,,492297.4,4494349.2,40.599914,-105.091039,3/27/1989 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301296
0301297,DRY CREEK DRAIN,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,44.68,W2494,,,"LAKE CANAL RESERVOIR CO (GREEN, JUSIN & RODNEY NELSON)",,,,1,3,LARIMER,,,NW,SW,SE,1,7.0 N,69.0 W,S,,,,,494375,4494163,40.598253,-105.066481,12/21/2001 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301297
0301300,OVERLAND TRAIL DIVERSION,,Non-existent structure with no contemporary or historical record (N),DITCH,CACHE LA POUDRE RIVER,00205018,48.13,"00CW0251, 03CW0421, 03CW0422, 05CW0264, 07CW0190, 08CW0277, 09CW0282, 13CW3166, 14CW3144",,,EAST LARIMER COUNTY WATER DISTRICT; FT COLLINS-LOVELAND WSD; NORTH WELD COUNTY WATER DISTRICT; SOLDIER CANYON FILTER PLANT,,,,1,3,LARIMER,,,SW,NW,SE,33,8.0 N,69.0 W,S,2400,E,1500,S,489586.8,4496045,40.615161,-105.123104,3/26/2010 11:47,https://dnrweb.state.co.us/CDSS/Structures/Details/0301300
0301301,GREELEY NO 3 NORTHRIDGE ENLARGEMENT,,Non-existent structure with no contemporary or historical record (N),DITCH,CACHE LA POUDRE RIVER,00205018,14.72,,,,,,,,1,3,WELD,,,NE,SW,SW,33,6.0 N,66.0 W,S,1300,W,1500,S,518006.3,4476765,40.441339,-104.787681,3/23/2011 7:34,https://dnrweb.state.co.us/CDSS/Structures/Details/0301301
0301303,JOHN LEWIS DRAIN,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,38.3,W2494,,,"LAKE CANAL RESERVOIR CO (GREEN, JUSIN & RODNEY NELSON)",,,,1,3,LARIMER,,,SW,SW,NW,23,7.0 N,68.0 W,S,650,W,2050,N,501702.9,4490001,40.562675,-104.979881,12/21/2001 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0301303
0301304,LARIMER WELD MIDDLE DRAN,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,38.13,W1103,,,"LARIMER & WELD IRRIGATION CO (JOHNSTON, BILL)",,,,1,3,LARIMER,,,NW,SE,SE,13,7.0 N,68.0 W,S,,,,,504424,4490911.6,40.568969,-104.947736,9/30/2005 14:37,https://dnrweb.state.co.us/CDSS/Structures/Details/0301304
0301305,LARIMER WELD WEST DRAIN,,Active structure but diversion records are not maintained (U),DITCH,CACHE LA POUDRE RIVER,00205018,38.3,W1103,,,"LARIMER & WELD IRRIGATION CO (JOHNSTON, BILL)",,,,1,3,LARIMER,,,NW,SE,NW,13,7.0 N,68.0 W,S,,,,,503615.4,4491720.1,40.576256,-104.957284,9/30/2005 14:37,https://dnrweb.state.co.us/CDSS/Structures/Details/0301305
